Mt,vorticity_rms,dilatation_rms,density_fluctuation_rms,local_mach_mean,local_mach_max
0.1,0.31294551072456384,0.012065735033300922,0.008580928086647437,0.0858202270211938,0.22926333705478202
0.6,2.174719797255031,1.4761304049937383,0.2330153221497262,0.5592622050748177,1.6552929090325679
